"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","HRWKD","TOT","HR_WKD","A","1976",1813.29673669516,
"DEU","HRWKD","TOT","HR_WKD","A","1977",1795.81767025425,
"DEU","HRWKD","TOT","HR_WKD","A","1978",1776.8809972751,
"DEU","HRWKD","TOT","HR_WKD","A","1979",1765.02338168344,
"DEU","HRWKD","TOT","HR_WKD","A","1980",1745.68768066617,
"DEU","HRWKD","TOT","HR_WKD","A","1981",1724.15320515502,
"DEU","HRWKD","TOT","HR_WKD","A","1982",1712.98718452541,
"DEU","HRWKD","TOT","HR_WKD","A","1983",1700.12633255694,
"DEU","HRWKD","TOT","HR_WKD","A","1984",1688.56151451777,
"DEU","HRWKD","TOT","HR_WKD","A","1985",1665.53161163173,
"DEU","HRWKD","TOT","HR_WKD","A","1986",1646.58925516636,
"DEU","HRWKD","TOT","HR_WKD","A","1987",1624.45658618115,
"DEU","HRWKD","TOT","HR_WKD","A","1988",1619.27236253976,
"DEU","HRWKD","TOT","HR_WKD","A","1989",1595.84367243994,
"DEU","HRWKD","TOT","HR_WKD","A","1990",1572.81374189388,
"DEU","HRWKD","TOT","HR_WKD","A","1991",1554.0707982815,
"DEU","HRWKD","TOT","HR_WKD","A","1992",1565.10531803962,
"DEU","HRWKD","TOT","HR_WKD","A","1993",1540.17267517101,
"DEU","HRWKD","TOT","HR_WKD","A","1994",1536.57974075345,
"DEU","HRWKD","TOT","HR_WKD","A","1995",1530.56718889648,
"DEU","HRWKD","TOT","HR_WKD","A","1996",1516.76230391255,
"DEU","HRWKD","TOT","HR_WKD","A","1997",1507.68383280757,
"DEU","HRWKD","TOT","HR_WKD","A","1998",1504.54677230809,
"DEU","HRWKD","TOT","HR_WKD","A","1999",1491.51579754601,
"DEU","HRWKD","TOT","HR_WKD","A","2000",1465.9359285482,
"DEU","HRWKD","TOT","HR_WKD","A","2001",1458.15379211721,
"DEU","HRWKD","TOT","HR_WKD","A","2002",1448.91521706247,
"DEU","HRWKD","TOT","HR_WKD","A","2003",1443.3996737773,
"DEU","HRWKD","TOT","HR_WKD","A","2004",1442.5853869214,
"DEU","HRWKD","TOT","HR_WKD","A","2005",1432.42034036275,
"DEU","HRWKD","TOT","HR_WKD","A","2006",1453.18161384013,
"DEU","HRWKD","TOT","HR_WKD","A","2007",1454.0989272944,
"DEU","HRWKD","TOT","HR_WKD","A","2008",1447.33331700867,
"DEU","HRWKD","TOT","HR_WKD","A","2009",1405.04872503239,
"DEU","HRWKD","TOT","HR_WKD","A","2010",1425.74159520561,
"DEU","HRWKD","TOT","HR_WKD","A","2011",1426.90082803774,
"DEU","HRWKD","TOT","HR_WKD","A","2012",1407.98776743854,
"DEU","HRWKD","TOT","HR_WKD","A","2013",1396.46680047225,
"DEU","HRWKD","TOT","HR_WKD","A","2014",1400.41288827509,
"DEU","HRWKD","TOT","HR_WKD","A","2015",1400.95176476045,
"DEU","HRWKD","TOT","HR_WKD","A","2016",1395.59735232816,
"DEU","HRWKD","TOT","HR_WKD","A","2017",1389.13344331202,
"DEU","HRWKD","TOT","HR_WKD","A","2018",1380.67732804351,
"DEU","HRWKD","TOT","HR_WKD","A","2019",1372.15252777348,
"DEU","HRWKD","TOT","HR_WKD","A","2020",1319.1306913058,
"DEU","HRWKD","TOT","HR_WKD","A","2021",1340.16562916852,
"DEU","HRWKD","TOT","HR_WKD","A","2022",1340.86197059469,
"GRC","HRWKD","TOT","HR_WKD","A","1983",2072.19464809986,
"GRC","HRWKD","TOT","HR_WKD","A","1984",2002.99510129689,
"GRC","HRWKD","TOT","HR_WKD","A","1985",2020.05800324831,
"GRC","HRWKD","TOT","HR_WKD","A","1986",2008.6827352807,
"GRC","HRWKD","TOT","HR_WKD","A","1987",1967.92135839676,
"GRC","HRWKD","TOT","HR_WKD","A","1988",1956.54609042915,
"GRC","HRWKD","TOT","HR_WKD","A","1989",1997.30746731309,
"GRC","HRWKD","TOT","HR_WKD","A","1990",1975.50487037517,
"GRC","HRWKD","TOT","HR_WKD","A","1991",2004.89097929149,
"GRC","HRWKD","TOT","HR_WKD","A","1992",2031.43327121592,
"GRC","HRWKD","TOT","HR_WKD","A","1993",2051.33999015924,
"GRC","HRWKD","TOT","HR_WKD","A","1994",2018.16212525371,
"GRC","HRWKD","TOT","HR_WKD","A","1995",2000.82128977657,
"GRC","HRWKD","TOT","HR_WKD","A","1996",1999.58443029173,
"GRC","HRWKD","TOT","HR_WKD","A","1997",1998.20159304177,
"GRC","HRWKD","TOT","HR_WKD","A","1998",1998.66721437405,
"GRC","HRWKD","TOT","HR_WKD","A","1999",1995.26982497257,
"GRC","HRWKD","TOT","HR_WKD","A","2000",1997.91498846896,
"GRC","HRWKD","TOT","HR_WKD","A","2001",1991.74348821094,
"GRC","HRWKD","TOT","HR_WKD","A","2002",1984.24116377749,
"GRC","HRWKD","TOT","HR_WKD","A","2003",1982.59378876366,
"GRC","HRWKD","TOT","HR_WKD","A","2004",1974.13122468116,
"GRC","HRWKD","TOT","HR_WKD","A","2005",2025.02383579874,
"GRC","HRWKD","TOT","HR_WKD","A","2006",2014.69136043635,
"GRC","HRWKD","TOT","HR_WKD","A","2007",2001.08881312474,
"GRC","HRWKD","TOT","HR_WKD","A","2008",1996.60479544363,
"GRC","HRWKD","TOT","HR_WKD","A","2009",1972.8604476831,
"GRC","HRWKD","TOT","HR_WKD","A","2010",1931.07982475913,
"GRC","HRWKD","TOT","HR_WKD","A","2011",1950.22069420752,
"GRC","HRWKD","TOT","HR_WKD","A","2012",1989.93137331474,
"GRC","HRWKD","TOT","HR_WKD","A","2013",1996.60648416968,
"GRC","HRWKD","TOT","HR_WKD","A","2014",1949.33400057264,
"GRC","HRWKD","TOT","HR_WKD","A","2015",1934.9868080525,
"GRC","HRWKD","TOT","HR_WKD","A","2016",1942.72654348523,
"GRC","HRWKD","TOT","HR_WKD","A","2017",1946.94095359204,
"GRC","HRWKD","TOT","HR_WKD","A","2018",1961.08118109017,
"GRC","HRWKD","TOT","HR_WKD","A","2019",1917.59521022887,
"GRC","HRWKD","TOT","HR_WKD","A","2020",1731.88831125499,
"GRC","HRWKD","TOT","HR_WKD","A","2021",1854.2687906331,
"GRC","HRWKD","TOT","HR_WKD","A","2022",1886.2939579691,
"HUN","HRWKD","TOT","HR_WKD","A","1980",2348,
"HUN","HRWKD","TOT","HR_WKD","A","1981",2347,
"HUN","HRWKD","TOT","HR_WKD","A","1982",2248,
"HUN","HRWKD","TOT","HR_WKD","A","1983",2226,
"HUN","HRWKD","TOT","HR_WKD","A","1984",2149,
"HUN","HRWKD","TOT","HR_WKD","A","1985",2120,
"HUN","HRWKD","TOT","HR_WKD","A","1986",2111,
"HUN","HRWKD","TOT","HR_WKD","A","1987",2158,
"HUN","HRWKD","TOT","HR_WKD","A","1988",2151,
"HUN","HRWKD","TOT","HR_WKD","A","1989",2125,
"HUN","HRWKD","TOT","HR_WKD","A","1990",2082,
"HUN","HRWKD","TOT","HR_WKD","A","1991",2048,
"HUN","HRWKD","TOT","HR_WKD","A","1992",2002,
"HUN","HRWKD","TOT","HR_WKD","A","1993",2002,
"HUN","HRWKD","TOT","HR_WKD","A","1994",2142,
"HUN","HRWKD","TOT","HR_WKD","A","1995",1948,
"HUN","HRWKD","TOT","HR_WKD","A","1996",1946,
"HUN","HRWKD","TOT","HR_WKD","A","1997",1954.3,
"HUN","HRWKD","TOT","HR_WKD","A","1998",1945.1,
"HUN","HRWKD","TOT","HR_WKD","A","1999",1952.4,
"HUN","HRWKD","TOT","HR_WKD","A","2000",1932.4,
"HUN","HRWKD","TOT","HR_WKD","A","2001",1897.8,
"HUN","HRWKD","TOT","HR_WKD","A","2002",1883.6,
"HUN","HRWKD","TOT","HR_WKD","A","2003",1856.3,
"HUN","HRWKD","TOT","HR_WKD","A","2004",1858.6,
"HUN","HRWKD","TOT","HR_WKD","A","2005",1834.1,
"HUN","HRWKD","TOT","HR_WKD","A","2006",1813.9,
"HUN","HRWKD","TOT","HR_WKD","A","2007",1787.8,
"HUN","HRWKD","TOT","HR_WKD","A","2008",1791.2,
"HUN","HRWKD","TOT","HR_WKD","A","2009",1758.2,
"HUN","HRWKD","TOT","HR_WKD","A","2010",1766.3,
"HUN","HRWKD","TOT","HR_WKD","A","2011",1753.7,
"HUN","HRWKD","TOT","HR_WKD","A","2012",1738.3,
"HUN","HRWKD","TOT","HR_WKD","A","2013",1733.6,
"HUN","HRWKD","TOT","HR_WKD","A","2014",1748.5,
"HUN","HRWKD","TOT","HR_WKD","A","2015",1745.9,
"HUN","HRWKD","TOT","HR_WKD","A","2016",1760.2,
"HUN","HRWKD","TOT","HR_WKD","A","2017",1747.4,
"HUN","HRWKD","TOT","HR_WKD","A","2018",1729.9,
"HUN","HRWKD","TOT","HR_WKD","A","2019",1722.2,
"HUN","HRWKD","TOT","HR_WKD","A","2020",1657.1,
"HUN","HRWKD","TOT","HR_WKD","A","2021",1687.7,
"HUN","HRWKD","TOT","HR_WKD","A","2022",1699.6,
"ISL","HRWKD","TOT","HR_WKD","A","1970",2046.67008436895,
"ISL","HRWKD","TOT","HR_WKD","A","1971",2006.88129020011,
"ISL","HRWKD","TOT","HR_WKD","A","1972",1972.66321552109,
"ISL","HRWKD","TOT","HR_WKD","A","1973",1954.65913536042,
"ISL","HRWKD","TOT","HR_WKD","A","1974",1929.0744628654,
"ISL","HRWKD","TOT","HR_WKD","A","1975",1903.45838469224,
"ISL","HRWKD","TOT","HR_WKD","A","1976",1874.99835192135,
"ISL","HRWKD","TOT","HR_WKD","A","1977",1831.43990472874,
"ISL","HRWKD","TOT","HR_WKD","A","1978",1791.55675062566,
"ISL","HRWKD","TOT","HR_WKD","A","1979",1778.23267319302,
"ISL","HRWKD","TOT","HR_WKD","A","1980",1767.79770460995,
"ISL","HRWKD","TOT","HR_WKD","A","1981",1761.14637264628,
"ISL","HRWKD","TOT","HR_WKD","A","1982",1763.98039527601,
"ISL","HRWKD","TOT","HR_WKD","A","1983",1763.99452271518,
"ISL","HRWKD","TOT","HR_WKD","A","1984",1762.09227789849,
"ISL","HRWKD","TOT","HR_WKD","A","1985",1761.15276428134,
"ISL","HRWKD","TOT","HR_WKD","A","1986",1753.57675661595,
"ISL","HRWKD","TOT","HR_WKD","A","1987",1751.64721806477,
"ISL","HRWKD","TOT","HR_WKD","A","1988",1759.24164793634,
"ISL","HRWKD","TOT","HR_WKD","A","1989",1754.53042086938,
"ISL","HRWKD","TOT","HR_WKD","A","1990",1744.09344012539,
"ISL","HRWKD","TOT","HR_WKD","A","1991",1747.82178217822,
"ISL","HRWKD","TOT","HR_WKD","A","1992",1752.68939393939,
"ISL","HRWKD","TOT","HR_WKD","A","1993",1756.4339908953,
"ISL","HRWKD","TOT","HR_WKD","A","1994",1764.22171602126,
"ISL","HRWKD","TOT","HR_WKD","A","1995",1733.68459837878,
"ISL","HRWKD","TOT","HR_WKD","A","1996",1758.78228782288,
"ISL","HRWKD","TOT","HR_WKD","A","1997",1736.95746214852,
"ISL","HRWKD","TOT","HR_WKD","A","1998",1741.12215909091,
"ISL","HRWKD","TOT","HR_WKD","A","1999",1742.37006237006,
"ISL","HRWKD","TOT","HR_WKD","A","2000",1728.71293800539,
"ISL","HRWKD","TOT","HR_WKD","A","2001",1714.42666666667,
"ISL","HRWKD","TOT","HR_WKD","A","2002",1714.46621621622,
"ISL","HRWKD","TOT","HR_WKD","A","2003",1682.43460764588,
"ISL","HRWKD","TOT","HR_WKD","A","2004",1686.85542971352,
"ISL","HRWKD","TOT","HR_WKD","A","2005",1614.8452970297,
"ISL","HRWKD","TOT","HR_WKD","A","2006",1588.34997064005,
"ISL","HRWKD","TOT","HR_WKD","A","2007",1553.87422796182,
"ISL","HRWKD","TOT","HR_WKD","A","2008",1625.2035694367,
"ISL","HRWKD","TOT","HR_WKD","A","2009",1536.38517618469,
"ISL","HRWKD","TOT","HR_WKD","A","2010",1527.85230769231,
"ISL","HRWKD","TOT","HR_WKD","A","2011",1537.6810712112,
"ISL","HRWKD","TOT","HR_WKD","A","2012",1523.06451612903,
"ISL","HRWKD","TOT","HR_WKD","A","2013",1524.13309982487,
"ISL","HRWKD","TOT","HR_WKD","A","2014",1513.4358974359,
"ISL","HRWKD","TOT","HR_WKD","A","2015",1511.40166204986,
"ISL","HRWKD","TOT","HR_WKD","A","2016",1519.99470058294,
"ISL","HRWKD","TOT","HR_WKD","A","2017",1507.07676664972,
"ISL","HRWKD","TOT","HR_WKD","A","2018",1496.45607107601,
"ISL","HRWKD","TOT","HR_WKD","A","2019",1480.14822134387,
"ISL","HRWKD","TOT","HR_WKD","A","2020",1446.23962655602,
"ISL","HRWKD","TOT","HR_WKD","A","2021",1456.726342711,
"ISL","HRWKD","TOT","HR_WKD","A","2022",1449.21941932413,
"IRL","HRWKD","TOT","HR_WKD","A","1970",2288.4916615551,
"IRL","HRWKD","TOT","HR_WKD","A","1971",2271.81730240241,
"IRL","HRWKD","TOT","HR_WKD","A","1972",2252.06460002155,
"IRL","HRWKD","TOT","HR_WKD","A","1973",2239.75122710879,
"IRL","HRWKD","TOT","HR_WKD","A","1974",2204.09375138229,
"IRL","HRWKD","TOT","HR_WKD","A","1975",2194.34566449303,
"IRL","HRWKD","TOT","HR_WKD","A","1976",2188.9585638437,
"IRL","HRWKD","TOT","HR_WKD","A","1977",2159.97083177826,
"IRL","HRWKD","TOT","HR_WKD","A","1978",2140.73118660209,
"IRL","HRWKD","TOT","HR_WKD","A","1979",2119.43931260713,
"IRL","HRWKD","TOT","HR_WKD","A","1980",2080.96002225478,
"IRL","HRWKD","TOT","HR_WKD","A","1981",2050.17658997291,
"IRL","HRWKD","TOT","HR_WKD","A","1982",2042.99378910714,
"IRL","HRWKD","TOT","HR_WKD","A","1983",2032.98917361553,
"IRL","HRWKD","TOT","HR_WKD","A","1984",2015.28870005345,
"IRL","HRWKD","TOT","HR_WKD","A","1985",2022.21497231687,
"IRL","HRWKD","TOT","HR_WKD","A","1986",2056.07674782693,
"IRL","HRWKD","TOT","HR_WKD","A","1987",2035.81098824136,
"IRL","HRWKD","TOT","HR_WKD","A","1988",2044.01990351654,
"IRL","HRWKD","TOT","HR_WKD","A","1989",2051.20270438231,
"IRL","HRWKD","TOT","HR_WKD","A","1990",2039.91544587895,
"IRL","HRWKD","TOT","HR_WKD","A","1991",2005.54061316419,
"IRL","HRWKD","TOT","HR_WKD","A","1992",1958.08282172963,
"IRL","HRWKD","TOT","HR_WKD","A","1993",1931.91690429003,
"IRL","HRWKD","TOT","HR_WKD","A","1994",1932.17343289238,
"IRL","HRWKD","TOT","HR_WKD","A","1995",1962.0079325918,
"IRL","HRWKD","TOT","HR_WKD","A","1996",1953.59919210706,
"IRL","HRWKD","TOT","HR_WKD","A","1997",1954.20097118944,
"IRL","HRWKD","TOT","HR_WKD","A","1998",1914.67271938651,
"IRL","HRWKD","TOT","HR_WKD","A","1999",1890.21475355763,
"IRL","HRWKD","TOT","HR_WKD","A","2000",1877.51574456559,
"IRL","HRWKD","TOT","HR_WKD","A","2001",1854.86224009818,
"IRL","HRWKD","TOT","HR_WKD","A","2002",1839.64316479537,
"IRL","HRWKD","TOT","HR_WKD","A","2003",1808.91126984826,
"IRL","HRWKD","TOT","HR_WKD","A","2004",1793.20327437398,
"IRL","HRWKD","TOT","HR_WKD","A","2005",1793.67719404008,
"IRL","HRWKD","TOT","HR_WKD","A","2006",1772.41384819164,
"IRL","HRWKD","TOT","HR_WKD","A","2007",1745.21466455663,
"IRL","HRWKD","TOT","HR_WKD","A","2008",1710.67024177505,
"IRL","HRWKD","TOT","HR_WKD","A","2009",1660.96165107058,
"IRL","HRWKD","TOT","HR_WKD","A","2010",1665.65817876237,
"IRL","HRWKD","TOT","HR_WKD","A","2011",1668.30348265302,
"IRL","HRWKD","TOT","HR_WKD","A","2012",1662.83304969041,
"IRL","HRWKD","TOT","HR_WKD","A","2013",1677.32551222565,
"IRL","HRWKD","TOT","HR_WKD","A","2014",1688.63769129847,
"IRL","HRWKD","TOT","HR_WKD","A","2015",1681.97169010566,
"IRL","HRWKD","TOT","HR_WKD","A","2016",1704.36278332178,
"IRL","HRWKD","TOT","HR_WKD","A","2017",1727.1702769074,
"IRL","HRWKD","TOT","HR_WKD","A","2018",1741.78756985262,
"IRL","HRWKD","TOT","HR_WKD","A","2019",1742.06256942273,
"IRL","HRWKD","TOT","HR_WKD","A","2020",1619.56589293198,
"IRL","HRWKD","TOT","HR_WKD","A","2021",1627.49082457235,
"IRL","HRWKD","TOT","HR_WKD","A","2022",1657.46850323674,
"ITA","HRWKD","TOT","HR_WKD","A","1970",2042.31625697545,
"ITA","HRWKD","TOT","HR_WKD","A","1971",1989.83604128416,
"ITA","HRWKD","TOT","HR_WKD","A","1972",1970.97251769053,
"ITA","HRWKD","TOT","HR_WKD","A","1973",1954.72958489385,
"ITA","HRWKD","TOT","HR_WKD","A","1974",1924.15325165678,
"ITA","HRWKD","TOT","HR_WKD","A","1975",1908.63073087899,
"ITA","HRWKD","TOT","HR_WKD","A","1976",1906.53505284244,
"ITA","HRWKD","TOT","HR_WKD","A","1977",1871.68752458201,
"ITA","HRWKD","TOT","HR_WKD","A","1978",1861.64397435423,
"ITA","HRWKD","TOT","HR_WKD","A","1979",1855.10801108725,
"ITA","HRWKD","TOT","HR_WKD","A","1980",1856.14456526226,
"ITA","HRWKD","TOT","HR_WKD","A","1981",1862.42234299603,
"ITA","HRWKD","TOT","HR_WKD","A","1982",1873.82840836641,
"ITA","HRWKD","TOT","HR_WKD","A","1983",1873.10122851306,
"ITA","HRWKD","TOT","HR_WKD","A","1984",1862.7348081339,
"ITA","HRWKD","TOT","HR_WKD","A","1985",1859.23558910412,
"ITA","HRWKD","TOT","HR_WKD","A","1986",1867.67172365269,
"ITA","HRWKD","TOT","HR_WKD","A","1987",1886.79841246471,
"ITA","HRWKD","TOT","HR_WKD","A","1988",1890.46371633711,
"ITA","HRWKD","TOT","HR_WKD","A","1989",1874.59927439596,
"ITA","HRWKD","TOT","HR_WKD","A","1990",1863.88751400612,
"ITA","HRWKD","TOT","HR_WKD","A","1991",1856.93771265444,
"ITA","HRWKD","TOT","HR_WKD","A","1992",1860.09849236286,
"ITA","HRWKD","TOT","HR_WKD","A","1993",1859.96157297794,
"ITA","HRWKD","TOT","HR_WKD","A","1994",1853.88140003104,
"ITA","HRWKD","TOT","HR_WKD","A","1995",1856.21289433328,
"ITA","HRWKD","TOT","HR_WKD","A","1996",1866.15175598559,
"ITA","HRWKD","TOT","HR_WKD","A","1997",1859.86389820852,
"ITA","HRWKD","TOT","HR_WKD","A","1998",1873.13292810656,
"ITA","HRWKD","TOT","HR_WKD","A","1999",1869.87801800286,
"ITA","HRWKD","TOT","HR_WKD","A","2000",1850.1979712184,
"ITA","HRWKD","TOT","HR_WKD","A","2001",1837.63621651548,
"ITA","HRWKD","TOT","HR_WKD","A","2002",1826.19009524448,
"ITA","HRWKD","TOT","HR_WKD","A","2003",1815.103813227,
"ITA","HRWKD","TOT","HR_WKD","A","2004",1814.61554241732,
"ITA","HRWKD","TOT","HR_WKD","A","2005",1811.10171842616,
"ITA","HRWKD","TOT","HR_WKD","A","2006",1811.85161476171,
"ITA","HRWKD","TOT","HR_WKD","A","2007",1817.70744083846,
"ITA","HRWKD","TOT","HR_WKD","A","2008",1806.53939123886,
"ITA","HRWKD","TOT","HR_WKD","A","2009",1775.16963491007,
"ITA","HRWKD","TOT","HR_WKD","A","2010",1776.77324596091,
"ITA","HRWKD","TOT","HR_WKD","A","2011",1772.55737493813,
"ITA","HRWKD","TOT","HR_WKD","A","2012",1733.64227320782,
"ITA","HRWKD","TOT","HR_WKD","A","2013",1719.09030026131,
"ITA","HRWKD","TOT","HR_WKD","A","2014",1716.34117903052,
"ITA","HRWKD","TOT","HR_WKD","A","2015",1717.46897969506,
"ITA","HRWKD","TOT","HR_WKD","A","2016",1721.6975133508,
"ITA","HRWKD","TOT","HR_WKD","A","2017",1719.15758026597,
"ITA","HRWKD","TOT","HR_WKD","A","2018",1719.3524178895,
"ITA","HRWKD","TOT","HR_WKD","A","2019",1710.18095271704,
"ITA","HRWKD","TOT","HR_WKD","A","2020",1543.11731400339,
"ITA","HRWKD","TOT","HR_WKD","A","2021",1658.26987951807,
"ITA","HRWKD","TOT","HR_WKD","A","2022",1694.452444434,
"JPN","HRWKD","TOT","HR_WKD","A","1970",2243,
"JPN","HRWKD","TOT","HR_WKD","A","1971",2239,
"JPN","HRWKD","TOT","HR_WKD","A","1972",2228,
"JPN","HRWKD","TOT","HR_WKD","A","1973",2201,
"JPN","HRWKD","TOT","HR_WKD","A","1974",2137,
"JPN","HRWKD","TOT","HR_WKD","A","1975",2112,
"JPN","HRWKD","TOT","HR_WKD","A","1976",2128,
"JPN","HRWKD","TOT","HR_WKD","A","1977",2129,
"JPN","HRWKD","TOT","HR_WKD","A","1978",2123,
"JPN","HRWKD","TOT","HR_WKD","A","1979",2126,
"JPN","HRWKD","TOT","HR_WKD","A","1980",2121,
"JPN","HRWKD","TOT","HR_WKD","A","1981",2106,
"JPN","HRWKD","TOT","HR_WKD","A","1982",2104,
"JPN","HRWKD","TOT","HR_WKD","A","1983",2095,
"JPN","HRWKD","TOT","HR_WKD","A","1984",2108,
"JPN","HRWKD","TOT","HR_WKD","A","1985",2093,
"JPN","HRWKD","TOT","HR_WKD","A","1986",2097,
"JPN","HRWKD","TOT","HR_WKD","A","1987",2096,
"JPN","HRWKD","TOT","HR_WKD","A","1988",2092,
"JPN","HRWKD","TOT","HR_WKD","A","1989",2070,
"JPN","HRWKD","TOT","HR_WKD","A","1990",2031,
"JPN","HRWKD","TOT","HR_WKD","A","1991",1998,
"JPN","HRWKD","TOT","HR_WKD","A","1992",1965,
"JPN","HRWKD","TOT","HR_WKD","A","1993",1905,
"JPN","HRWKD","TOT","HR_WKD","A","1994",1898,
"JPN","HRWKD","TOT","HR_WKD","A","1995",1884,
"JPN","HRWKD","TOT","HR_WKD","A","1996",1892,
"JPN","HRWKD","TOT","HR_WKD","A","1997",1865,
"JPN","HRWKD","TOT","HR_WKD","A","1998",1842,
"JPN","HRWKD","TOT","HR_WKD","A","1999",1810,
"JPN","HRWKD","TOT","HR_WKD","A","2000",1821,
"JPN","HRWKD","TOT","HR_WKD","A","2001",1809,
"JPN","HRWKD","TOT","HR_WKD","A","2002",1798,
"JPN","HRWKD","TOT","HR_WKD","A","2003",1799,
"JPN","HRWKD","TOT","HR_WKD","A","2004",1785,
"JPN","HRWKD","TOT","HR_WKD","A","2005",1777,
"JPN","HRWKD","TOT","HR_WKD","A","2006",1786,
"JPN","HRWKD","TOT","HR_WKD","A","2007",1785,
"JPN","HRWKD","TOT","HR_WKD","A","2008",1771,
"JPN","HRWKD","TOT","HR_WKD","A","2009",1714,
"JPN","HRWKD","TOT","HR_WKD","A","2010",1733,
"JPN","HRWKD","TOT","HR_WKD","A","2011",1728,
"JPN","HRWKD","TOT","HR_WKD","A","2012",1745,
"JPN","HRWKD","TOT","HR_WKD","A","2013",1734,
"JPN","HRWKD","TOT","HR_WKD","A","2014",1729,
"JPN","HRWKD","TOT","HR_WKD","A","2015",1719,
"JPN","HRWKD","TOT","HR_WKD","A","2016",1714,
"JPN","HRWKD","TOT","HR_WKD","A","2017",1709,
"JPN","HRWKD","TOT","HR_WKD","A","2018",1680,
"JPN","HRWKD","TOT","HR_WKD","A","2019",1644,
"JPN","HRWKD","TOT","HR_WKD","A","2020",1597.01083424708,
"JPN","HRWKD","TOT","HR_WKD","A","2021",1607.48297925873,
"JPN","HRWKD","TOT","HR_WKD","A","2022",1606.99536736683,
"KOR","HRWKD","TOT","HR_WKD","A","2008",2228,
"KOR","HRWKD","TOT","HR_WKD","A","2009",2174,
"KOR","HRWKD","TOT","HR_WKD","A","2010",2163,
"KOR","HRWKD","TOT","HR_WKD","A","2011",2136,
"KOR","HRWKD","TOT","HR_WKD","A","2012",2119,
"KOR","HRWKD","TOT","HR_WKD","A","2013",2106,
"KOR","HRWKD","TOT","HR_WKD","A","2014",2076,
"KOR","HRWKD","TOT","HR_WKD","A","2015",2083,
"KOR","HRWKD","TOT","HR_WKD","A","2016",2068,
"KOR","HRWKD","TOT","HR_WKD","A","2017",2018,
"KOR","HRWKD","TOT","HR_WKD","A","2018",1993,
"KOR","HRWKD","TOT","HR_WKD","A","2019",1967,
"KOR","HRWKD","TOT","HR_WKD","A","2020",1908,
"KOR","HRWKD","TOT","HR_WKD","A","2021",1910,
"KOR","HRWKD","TOT","HR_WKD","A","2022",1901,
"LUX","HRWKD","TOT","HR_WKD","A","1970",1884.54492821717,
"LUX","HRWKD","TOT","HR_WKD","A","1971",1880.96007185172,
"LUX","HRWKD","TOT","HR_WKD","A","1972",1859.94622392072,
"LUX","HRWKD","TOT","HR_WKD","A","1973",1830.07189712263,
"LUX","HRWKD","TOT","HR_WKD","A","1974",1806.08024223205,
"LUX","HRWKD","TOT","HR_WKD","A","1975",1777.8728305135,
"LUX","HRWKD","TOT","HR_WKD","A","1976",1794.68574499164,
"LUX","HRWKD","TOT","HR_WKD","A","1977",1769.05614298134,
"LUX","HRWKD","TOT","HR_WKD","A","1978",1751.08652158853,
"LUX","HRWKD","TOT","HR_WKD","A","1979",1734.12822129103,
"LUX","HRWKD","TOT","HR_WKD","A","1980",1717.58071416219,
"LUX","HRWKD","TOT","HR_WKD","A","1981",1692.82277346876,
"LUX","HRWKD","TOT","HR_WKD","A","1982",1674.81286002061,
"LUX","HRWKD","TOT","HR_WKD","A","1983",1669.06445959191,
"LUX","HRWKD","TOT","HR_WKD","A","1984",1655.19411782245,
"LUX","HRWKD","TOT","HR_WKD","A","1985",1659.81756507893,
"LUX","HRWKD","TOT","HR_WKD","A","1986",1651.49536001726,
"LUX","HRWKD","TOT","HR_WKD","A","1987",1649.64598111466,
"LUX","HRWKD","TOT","HR_WKD","A","1988",1669.98914904321,
"LUX","HRWKD","TOT","HR_WKD","A","1989",1658.89287562764,
"LUX","HRWKD","TOT","HR_WKD","A","1990",1658.89287562764,
"LUX","HRWKD","TOT","HR_WKD","A","1991",1641.32377605298,
"LUX","HRWKD","TOT","HR_WKD","A","1992",1620.05591867314,
"LUX","HRWKD","TOT","HR_WKD","A","1993",1626.52874483222,
"LUX","HRWKD","TOT","HR_WKD","A","1994",1605.26088745238,
"LUX","HRWKD","TOT","HR_WKD","A","1995",1615.43247141666,
"LUX","HRWKD","TOT","HR_WKD","A","1996",1592.65947888589,
"LUX","HRWKD","TOT","HR_WKD","A","1997",1600.3828583859,
"LUX","HRWKD","TOT","HR_WKD","A","1998",1598.54790375486,
"LUX","HRWKD","TOT","HR_WKD","A","1999",1598.10904858517,
"LUX","HRWKD","TOT","HR_WKD","A","2000",1604.98728930748,
"LUX","HRWKD","TOT","HR_WKD","A","2001",1592.79165009513,
"LUX","HRWKD","TOT","HR_WKD","A","2002",1587.76768219125,
"LUX","HRWKD","TOT","HR_WKD","A","2003",1585.88828079867,
"LUX","HRWKD","TOT","HR_WKD","A","2004",1586.18132005813,
"LUX","HRWKD","TOT","HR_WKD","A","2005",1566.55274564829,
"LUX","HRWKD","TOT","HR_WKD","A","2006",1567.11654289589,
"LUX","HRWKD","TOT","HR_WKD","A","2007",1580.99353348037,
"LUX","HRWKD","TOT","HR_WKD","A","2008",1581.23578316498,
"LUX","HRWKD","TOT","HR_WKD","A","2009",1518.06716252787,
"LUX","HRWKD","TOT","HR_WKD","A","2010",1521.02691802037,
"LUX","HRWKD","TOT","HR_WKD","A","2011",1519.54397394137,
"LUX","HRWKD","TOT","HR_WKD","A","2012",1513.69966117272,
"LUX","HRWKD","TOT","HR_WKD","A","2013",1506.28991175967,
